departamento,distrito,ano,fecha,localidad,ENFERMEDAD,ESPECIES,UTM_ZONA,UTM_HEMISFERIO,LATITU,LONGITUD,TIPO DE COLECTA,TIPO DE GEORREFERENCIACION,OBSERVACION
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES GALVAOI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES STRODEI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES STRODEI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES GALVAOI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-27 00:00:00,SAN VICENTE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES STRODEI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES GALVAOI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-08-28 00:00:00,SAN VICENTE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.844685,-58.312427,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES DARLINGI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES PARVUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES LUTZII,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES MEDIOPUNCTATUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES GILESI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES PARVUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES LUTZII,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-09-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES MEDIOPUNCTATUS,21,S,-24.971451,-55.319012,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES GALVAOI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES GALVAOI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES OSWALDOI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-23 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES EVANSAE,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES GALVAOI,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES EVANSAE,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-24 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES FLUMINENSIS,21,S,-26.125141,-55.931257,campo,,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES EVANSAE,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-25 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES GALVAOI,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-26 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES STRODEI,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CAAZAPA,SAN JUAN NEPOMUCENO,2019,2019-09-26 00:00:00,SAN AGUSTIN,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.119404,-55.936892,gabinete,centroide localidad,
CORDILLERA,EUSEBIO AYALA,2019,2019-09-30 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.3856705,-56.9669036,campo,,
CORDILLERA,EUSEBIO AYALA,2019,2019-10-01 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.3856705,-56.9669036,campo,,
SAN PEDRO,ANTEQUERA,2019,2019-10-14 00:00:00,SANTO DOMINGO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.0900519353528,-57.2056333317532,campo,,
SAN PEDRO,ANTEQUERA,2019,2019-10-14 00:00:00,SANTO DOMINGO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.0900519353528,-57.2056333317532,campo,,
SAN PEDRO,ANTEQUERA,2019,2019-10-16 00:00:00,SANTO DOMINGO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.0900519353528,-57.2056333317532,campo,,
SAN PEDRO,ANTEQUERA,2019,2019-10-16 00:00:00,SANTO DOMINGO,MALARIA,ANOPHELES RONDONI,21,S,-24.0900519353528,-57.2056333317532,campo,,
ALTO PARAGUAY,CARMELO PERALTA,2019,2019-10-28 00:00:00,CARMELO PERALTA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-21.692129,-57.897196,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-28 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-28 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-28 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.971451,-55.319012,campo,,
NEEMBUCU,PILAR,2019,2019-11-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-11-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-11-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-12-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-12-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES OSWALDOI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-12-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-12-11 00:00:00,SAN VICENTE,MALARIA,ANOPHELES OSWALDOI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-11-13 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-11-13 00:00:00,SAN VICENTE,MALARIA,ANOPHELES STRODEI,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2019,2019-11-13 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.841876,-58.298493,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES  DARLINGI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES PARVUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.978207,-55.304627,gabinete,centroide localidad,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.971451,-55.319012,campo,,
ALTO PARANA,ITAKYRY,2019,2019-11-27 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.971451,-55.319012,campo,,
CENTRAL,LUQUE,2019,2019-09-12 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2019,2019-09-12 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2019,2019-09-12 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2019,2019-09-12 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.305029,-57.456763,campo,,
CORDILLERA,EUSEBIO AYALA,2019,2019-12-18 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.3856705,-56.9669036,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-03 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-04 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.9664940200616,-55.3236694513464,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.9664940200616,-55.3236694513464,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.9664940200616,-55.3236694513464,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.9664940200616,-55.3236694513464,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.9664940200616,-55.3236694513464,campo,,
ALTO PARANA,ITAKYRY,2020,2020-02-05 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.9664940200616,-55.3236694513464,campo,,
CENTRAL,LUQUE,2020,2020-02-24 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES OSWALDOI,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-24 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-24 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-24 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-25 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-25 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-25 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-25 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-25 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-26 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.304408,-57.457756,campo,,
CENTRAL,LUQUE,2020,2020-02-26 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.304408,-57.457756,campo,,
CENTRAL,LUQUE,2020,2020-02-26 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.304408,-57.457756,campo,,
CENTRAL,LUQUE,2020,2020-02-27 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-27 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.305029,-57.456763,campo,,
CENTRAL,LUQUE,2020,2020-02-27 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES SPP,21,S,-25.305029,-57.456763,campo,,
NEEMBUCU,PILAR,2020,2020-03-09 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
