DEPARTMENT,DISTRICT,LOCALITY,YEAR,DATE,DISEASE,SPECIES_RAW,UTM_ZONE,UTM_HEMISPHERE,UTM_X,UTM_Y,LAT,LONG,GEOREFERENCING_TYPE,DATA_SOURCE,SPECIES_CLEAN,SPECIES_MATCHED,STATUS,CONFIDENCE,KINGDOM,PHYLUM,ORDER,FAMILY,GENUS,SPECIES,SPECIES_AI_Correct,Justification,Gemini_AI.app,GEOREFERENCING_TYPE_CLEAN,coordinateUncertaintyInMeters
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-08,DENGUE,AEDES AEGYPTI,21,S,7199667.507,435028.2573,-25.3181425,-57.6455236,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-08,DENGUE,AEDES AEGYPTI,21,S,7199667.507,435028.2573,-25.3181425,-57.6455236,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-08,DENGUE,AEDES AEGYPTI,21,S,7199667.507,435028.2573,-25.3181425,-57.6455236,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-08,DENGUE,AEDES AEGYPTI,21,S,7199683.917,435036.9654,-25.3179947,-57.6454363,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199317.256,434924.5723,-25.3213008,-57.6465705,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199323.593,434889.7952,-25.32124206,-57.64691571,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199325.857,434881.5816,-25.32122126,-57.64699721,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199328.819,434871.2436,-25.32119406,-57.64709978,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199328.819,434871.2436,-25.32119406,-57.64709978,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199328.819,434871.2436,-25.32119406,-57.64709978,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199347.65,434852.5799,-25.3210232,-57.6472843,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199340.672,434817.9791,-25.3210847,-57.6476284,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199343.246,434814.3331,-25.3210613,-57.6476645,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199363.51,434786.5457,-25.3208771,-57.6479396,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199395.635,434795.5899,-25.3205874,-57.6478482,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199395.635,434795.5899,-25.3205874,-57.6478482,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-14,DENGUE,AEDES AEGYPTI,21,S,7199395.635,434795.5899,-25.3205874,-57.6478482,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_2INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199877.976,435213.8197,-25.31625,-57.64367,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199675.728,435164.6955,-25.3180742,-57.6441677,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199675.728,435164.6955,-25.3180742,-57.6441677,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199702.863,435179.2304,-25.3178298,-57.644022,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199718.395,435189.7649,-25.31769,-57.6439166,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199708.436,435209.8933,-25.3177808,-57.6437171,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199694.139,435232.9214,-25.3179109,-57.643489,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199669.691,435251.9821,-25.3181325,-57.6433008,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199650.232,435239.9768,-25.3183077,-57.643421,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199664.579,435172.1371,-25.3181752,-57.6440943,TOPADENGUE_REGISTRO_COMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199630.981,435093.9995,-25.3184752,-57.6448722,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
